District,Land_Type,Date,Price_Change
Yeonsu,Nature Conservation,2016-02-01,
Yeonsu,Nature Conservation,2016-03-01,
Yeonsu,Nature Conservation,2016-04-01,
Yeonsu,Nature Conservation,2016-05-01,
Yeonsu,Nature Conservation,2016-06-01,
Yeonsu,Nature Conservation,2016-07-01,
Yeonsu,Nature Conservation,2016-08-01,
Yeonsu,Nature Conservation,2016-09-01,
Yeonsu,Nature Conservation,2016-10-01,
Yeonsu,Nature Conservation,2016-11-01,
Yeonsu,Nature Conservation,2016-12-01,
Yeonsu,Nature Conservation,2017-01-01,
Yeonsu,Nature Conservation,2017-02-01,
Yeonsu,Nature Conservation,2017-03-01,
Yeonsu,Nature Conservation,2017-04-01,
Yeonsu,Nature Conservation,2017-05-01,
Yeonsu,Nature Conservation,2018-07-01,
Yeonsu,Non-Urban,2005-01-01,
Yeonsu,Non-Urban,2005-02-01,
Yeonsu,Non-Urban,2005-03-01,
Yeonsu,Non-Urban,2005-04-01,
Yeonsu,Non-Urban,2005-05-01,
Yeonsu,Non-Urban,2005-06-01,
Yeonsu,Non-Urban,2005-07-01,
Yeonsu,Non-Urban,2005-08-01,
Yeonsu,Non-Urban,2005-09-01,
Yeonsu,Non-Urban,2005-10-01,
Yeonsu,Non-Urban,2005-11-01,
Yeonsu,Non-Urban,2005-12-01,
Yeonsu,Non-Urban,2006-01-01,
Yeonsu,Non-Urban,2006-02-01,
Yeonsu,Non-Urban,2006-03-01,
Yeonsu,Non-Urban,2006-04-01,
Yeonsu,Non-Urban,2006-05-01,
Yeonsu,Non-Urban,2006-06-01,
Yeonsu,Non-Urban,2006-07-01,
Yeonsu,Non-Urban,2006-08-01,
Yeonsu,Non-Urban,2006-09-01,
Yeonsu,Non-Urban,2006-10-01,
Yeonsu,Non-Urban,2006-11-01,
Yeonsu,Non-Urban,2006-12-01,
Yeonsu,Non-Urban,2007-01-01,
Yeonsu,Non-Urban,2007-02-01,
Yeonsu,Non-Urban,2007-03-01,
Yeonsu,Non-Urban,2007-04-01,
Yeonsu,Non-Urban,2007-05-01,
Yeonsu,Non-Urban,2007-06-01,
Yeonsu,Non-Urban,2007-07-01,
Yeonsu,Non-Urban,2007-08-01,
Yeonsu,Non-Urban,2007-09-01,
Yeonsu,Non-Urban,2007-10-01,
Yeonsu,Non-Urban,2007-11-01,
Yeonsu,Non-Urban,2007-12-01,
Yeonsu,Non-Urban,2008-01-01,
Yeonsu,Non-Urban,2008-02-01,
Yeonsu,Non-Urban,2008-03-01,
Yeonsu,Non-Urban,2008-04-01,
Yeonsu,Non-Urban,2008-05-01,
Yeonsu,Non-Urban,2008-06-01,
Yeonsu,Non-Urban,2008-07-01,
Yeonsu,Non-Urban,2008-08-01,
Yeonsu,Non-Urban,2008-09-01,
Yeonsu,Non-Urban,2008-10-01,
Yeonsu,Non-Urban,2008-11-01,
Yeonsu,Non-Urban,2008-12-01,
Yeonsu,Non-Urban,2009-01-01,
Yeonsu,Non-Urban,2009-02-01,
Yeonsu,Non-Urban,2009-03-01,
Yeonsu,Non-Urban,2009-04-01,
Yeonsu,Non-Urban,2009-05-01,
Yeonsu,Non-Urban,2009-06-01,
Yeonsu,Non-Urban,2009-07-01,
Yeonsu,Non-Urban,2009-08-01,
Yeonsu,Non-Urban,2009-09-01,
Yeonsu,Non-Urban,2009-10-01,
Yeonsu,Non-Urban,2009-11-01,
Yeonsu,Non-Urban,2009-12-01,
Yeonsu,Non-Urban,2010-01-01,
Yeonsu,Non-Urban,2010-02-01,
Yeonsu,Non-Urban,2010-03-01,
Yeonsu,Non-Urban,2010-04-01,
Yeonsu,Non-Urban,2010-05-01,
Yeonsu,Non-Urban,2010-06-01,
Yeonsu,Non-Urban,2010-07-01,
Yeonsu,Non-Urban,2010-08-01,
Yeonsu,Non-Urban,2010-09-01,
Yeonsu,Non-Urban,2010-10-01,
Yeonsu,Non-Urban,2010-11-01,
Yeonsu,Non-Urban,2010-12-01,
Yeonsu,Non-Urban,2011-01-01,
Yeonsu,Non-Urban,2011-02-01,
Yeonsu,Non-Urban,2011-03-01,
Yeonsu,Non-Urban,2011-04-01,
Yeonsu,Non-Urban,2011-05-01,
Yeonsu,Non-Urban,2011-06-01,
Yeonsu,Non-Urban,2011-07-01,
Yeonsu,Non-Urban,2011-08-01,
Yeonsu,Non-Urban,2011-09-01,
Yeonsu,Non-Urban,2011-10-01,
Yeonsu,Non-Urban,2011-11-01,
Yeonsu,Non-Urban,2011-12-01,
Yeonsu,Non-Urban,2012-01-01,
Yeonsu,Non-Urban,2012-02-01,
Yeonsu,Non-Urban,2012-03-01,
Yeonsu,Non-Urban,2012-04-01,
Yeonsu,Non-Urban,2012-05-01,
Yeonsu,Non-Urban,2012-06-01,
Yeonsu,Non-Urban,2012-07-01,
Yeonsu,Non-Urban,2012-08-01,
Yeonsu,Non-Urban,2012-09-01,
Yeonsu,Non-Urban,2012-10-01,
Yeonsu,Non-Urban,2012-11-01,
Yeonsu,Non-Urban,2012-12-01,
Yeonsu,Non-Urban,2013-01-01,
Yeonsu,Non-Urban,2013-02-01,
Yeonsu,Non-Urban,2013-03-01,
Yeonsu,Non-Urban,2013-04-01,
Yeonsu,Non-Urban,2013-05-01,
Yeonsu,Non-Urban,2013-06-01,
Yeonsu,Non-Urban,2013-07-01,
Yeonsu,Non-Urban,2013-08-01,
Yeonsu,Non-Urban,2013-09-01,
Yeonsu,Non-Urban,2013-10-01,
Yeonsu,Non-Urban,2013-11-01,
Yeonsu,Non-Urban,2013-12-01,
Yeonsu,Non-Urban,2014-01-01,
Yeonsu,Non-Urban,2014-02-01,
Yeonsu,Non-Urban,2014-03-01,
Yeonsu,Non-Urban,2014-04-01,
Yeonsu,Non-Urban,2014-05-01,
Yeonsu,Non-Urban,2014-06-01,
Yeonsu,Non-Urban,2014-07-01,
Yeonsu,Non-Urban,2014-08-01,
Yeonsu,Non-Urban,2014-09-01,
Yeonsu,Non-Urban,2014-10-01,
Yeonsu,Non-Urban,2014-11-01,
Yeonsu,Non-Urban,2014-12-01,
Yeonsu,Non-Urban,2015-01-01,
Yeonsu,Non-Urban,2015-02-01,
Yeonsu,Non-Urban,2015-03-01,
Yeonsu,Non-Urban,2015-04-01,
Yeonsu,Non-Urban,2015-05-01,
Yeonsu,Non-Urban,2015-06-01,
Yeonsu,Semi-Urban,2005-01-01,
Yeonsu,Semi-Urban,2005-02-01,
Yeonsu,Semi-Urban,2005-03-01,
Yeonsu,Semi-Urban,2005-04-01,
Yeonsu,Semi-Urban,2005-05-01,
Yeonsu,Semi-Urban,2005-06-01,
Yeonsu,Semi-Urban,2005-07-01,
Yeonsu,Semi-Urban,2005-08-01,
Yeonsu,Semi-Urban,2005-09-01,
Yeonsu,Semi-Urban,2005-10-01,
Yeonsu,Semi-Urban,2005-11-01,
Yeonsu,Semi-Urban,2005-12-01,
Yeonsu,Semi-Urban,2006-01-01,
Yeonsu,Semi-Urban,2006-02-01,
Yeonsu,Semi-Urban,2006-03-01,
Yeonsu,Semi-Urban,2006-04-01,
Yeonsu,Semi-Urban,2006-05-01,
Yeonsu,Semi-Urban,2006-06-01,
Yeonsu,Semi-Urban,2006-07-01,
Yeonsu,Semi-Urban,2006-08-01,
Yeonsu,Semi-Urban,2006-09-01,
Yeonsu,Semi-Urban,2006-10-01,
Yeonsu,Semi-Urban,2006-11-01,
Yeonsu,Semi-Urban,2006-12-01,
Yeonsu,Semi-Urban,2007-01-01,
Yeonsu,Semi-Urban,2007-02-01,
Yeonsu,Semi-Urban,2007-03-01,
Yeonsu,Semi-Urban,2007-04-01,
Yeonsu,Semi-Urban,2007-05-01,
Yeonsu,Semi-Urban,2007-06-01,
Yeonsu,Semi-Urban,2007-07-01,
Yeonsu,Semi-Urban,2007-08-01,
Yeonsu,Semi-Urban,2007-09-01,
Yeonsu,Semi-Urban,2007-10-01,
Yeonsu,Semi-Urban,2007-11-01,
Yeonsu,Semi-Urban,2007-12-01,
Yeonsu,Semi-Urban,2008-01-01,
Yeonsu,Semi-Urban,2008-02-01,
Yeonsu,Semi-Urban,2008-03-01,
Yeonsu,Semi-Urban,2008-04-01,
Yeonsu,Semi-Urban,2008-05-01,
Yeonsu,Semi-Urban,2008-06-01,
Yeonsu,Semi-Urban,2008-07-01,
Yeonsu,Semi-Urban,2008-08-01,
Yeonsu,Semi-Urban,2008-09-01,
Yeonsu,Semi-Urban,2008-10-01,
Yeonsu,Semi-Urban,2008-11-01,
Yeonsu,Semi-Urban,2008-12-01,
Yeonsu,Semi-Urban,2009-01-01,
Yeonsu,Semi-Urban,2009-02-01,
Yeonsu,Semi-Urban,2009-03-01,
Yeonsu,Semi-Urban,2009-04-01,
Yeonsu,Semi-Urban,2009-05-01,
Yeonsu,Semi-Urban,2009-06-01,
Yeonsu,Semi-Urban,2009-07-01,
Yeonsu,Semi-Urban,2009-08-01,
Yeonsu,Semi-Urban,2009-09-01,
Yeonsu,Semi-Urban,2009-10-01,
Yeonsu,Semi-Urban,2009-11-01,
Yeonsu,Semi-Urban,2009-12-01,
Yeonsu,Semi-Urban,2010-01-01,
Yeonsu,Semi-Urban,2010-02-01,
Yeonsu,Semi-Urban,2010-03-01,
Yeonsu,Semi-Urban,2010-04-01,
Yeonsu,Semi-Urban,2010-05-01,
Yeonsu,Semi-Urban,2010-06-01,
Yeonsu,Semi-Urban,2010-07-01,
Yeonsu,Semi-Urban,2010-08-01,
Yeonsu,Semi-Urban,2010-09-01,
Yeonsu,Semi-Urban,2010-10-01,
Yeonsu,Semi-Urban,2010-11-01,
Yeonsu,Semi-Urban,2010-12-01,
Yeonsu,Semi-Urban,2011-01-01,
Yeonsu,Semi-Urban,2011-02-01,
Yeonsu,Semi-Urban,2011-03-01,
Yeonsu,Semi-Urban,2011-04-01,
Yeonsu,Semi-Urban,2011-05-01,
Yeonsu,Semi-Urban,2011-06-01,
Yeonsu,Semi-Urban,2011-07-01,
Yeonsu,Semi-Urban,2011-08-01,
Yeonsu,Semi-Urban,2011-09-01,
Yeonsu,Semi-Urban,2011-10-01,
Yeonsu,Semi-Urban,2011-11-01,
Yeonsu,Semi-Urban,2011-12-01,
Yeonsu,Semi-Urban,2012-01-01,
Yeonsu,Semi-Urban,2012-02-01,
Yeonsu,Semi-Urban,2012-03-01,
Yeonsu,Semi-Urban,2012-04-01,
Yeonsu,Semi-Urban,2012-05-01,
Yeonsu,Semi-Urban,2012-06-01,
Yeonsu,Semi-Urban,2012-07-01,
Yeonsu,Semi-Urban,2012-08-01,
Yeonsu,Semi-Urban,2012-09-01,
Yeonsu,Semi-Urban,2012-10-01,
Yeonsu,Semi-Urban,2012-11-01,
Yeonsu,Semi-Urban,2012-12-01,
Yeonsu,Semi-Urban,2013-01-01,
Yeonsu,Semi-Urban,2013-02-01,
Yeonsu,Semi-Urban,2013-03-01,
Yeonsu,Semi-Urban,2013-04-01,
Yeonsu,Semi-Urban,2013-05-01,
Yeonsu,Semi-Urban,2013-06-01,
Yeonsu,Semi-Urban,2013-07-01,
Yeonsu,Semi-Urban,2013-08-01,
Yeonsu,Semi-Urban,2013-09-01,
Yeonsu,Semi-Urban,2013-10-01,
Yeonsu,Semi-Urban,2013-11-01,
Yeonsu,Semi-Urban,2013-12-01,
Yeonsu,Semi-Urban,2014-01-01,
Yeonsu,Semi-Urban,2014-02-01,
Yeonsu,Semi-Urban,2014-03-01,
Yeonsu,Semi-Urban,2014-04-01,
Yeonsu,Semi-Urban,2014-05-01,
Yeonsu,Semi-Urban,2014-06-01,
Yeonsu,Semi-Urban,2014-07-01,
Yeonsu,Semi-Urban,2014-08-01,
Yeonsu,Semi-Urban,2014-09-01,
Yeonsu,Semi-Urban,2014-10-01,
Yeonsu,Semi-Urban,2014-11-01,
Yeonsu,Semi-Urban,2014-12-01,
Yeonsu,Semi-Urban,2015-01-01,
Yeonsu,Semi-Urban,2015-02-01,
Yeonsu,Semi-Urban,2015-03-01,
Yeonsu,Semi-Urban,2015-04-01,
Yeonsu,Semi-Urban,2015-05-01,
Yeonsu,Semi-Urban,2015-06-01,
Yeonsu,Semi-Agriculture,2005-01-01,
Yeonsu,Semi-Agriculture,2005-02-01,
Yeonsu,Semi-Agriculture,2005-03-01,
Yeonsu,Semi-Agriculture,2005-04-01,
Yeonsu,Semi-Agriculture,2005-05-01,
Yeonsu,Semi-Agriculture,2005-06-01,
Yeonsu,Semi-Agriculture,2005-07-01,
Yeonsu,Semi-Agriculture,2005-08-01,
Yeonsu,Semi-Agriculture,2005-09-01,
Yeonsu,Semi-Agriculture,2005-10-01,
Yeonsu,Semi-Agriculture,2005-11-01,
Yeonsu,Semi-Agriculture,2005-12-01,
Yeonsu,Semi-Agriculture,2006-01-01,
Yeonsu,Semi-Agriculture,2006-02-01,
Yeonsu,Semi-Agriculture,2006-03-01,
Yeonsu,Semi-Agriculture,2006-04-01,
Yeonsu,Semi-Agriculture,2006-05-01,
Yeonsu,Semi-Agriculture,2006-06-01,
Yeonsu,Semi-Agriculture,2006-07-01,
Yeonsu,Semi-Agriculture,2006-08-01,
Yeonsu,Semi-Agriculture,2006-09-01,
Yeonsu,Semi-Agriculture,2006-10-01,
Yeonsu,Semi-Agriculture,2006-11-01,
Yeonsu,Semi-Agriculture,2006-12-01,
Yeonsu,Semi-Agriculture,2007-01-01,
Yeonsu,Semi-Agriculture,2007-02-01,
Yeonsu,Semi-Agriculture,2007-03-01,
Yeonsu,Semi-Agriculture,2007-04-01,
Yeonsu,Semi-Agriculture,2007-05-01,
Yeonsu,Semi-Agriculture,2007-06-01,
Yeonsu,Semi-Agriculture,2007-07-01,
Yeonsu,Semi-Agriculture,2007-08-01,
Yeonsu,Semi-Agriculture,2007-09-01,
Yeonsu,Semi-Agriculture,2007-10-01,
Yeonsu,Semi-Agriculture,2007-11-01,
Yeonsu,Semi-Agriculture,2007-12-01,
Yeonsu,Semi-Agriculture,2008-01-01,
Yeonsu,Semi-Agriculture,2008-02-01,
Yeonsu,Semi-Agriculture,2008-03-01,
Yeonsu,Semi-Agriculture,2008-04-01,
Yeonsu,Semi-Agriculture,2008-05-01,
Yeonsu,Semi-Agriculture,2008-06-01,
Yeonsu,Semi-Agriculture,2008-07-01,
Yeonsu,Semi-Agriculture,2008-08-01,
Yeonsu,Semi-Agriculture,2008-09-01,
Yeonsu,Semi-Agriculture,2008-10-01,
Yeonsu,Semi-Agriculture,2008-11-01,
Yeonsu,Semi-Agriculture,2008-12-01,
Yeonsu,Semi-Agriculture,2009-01-01,
Yeonsu,Semi-Agriculture,2009-02-01,
Yeonsu,Semi-Agriculture,2009-03-01,
Yeonsu,Semi-Agriculture,2009-04-01,
Yeonsu,Semi-Agriculture,2009-05-01,
Yeonsu,Semi-Agriculture,2009-06-01,
Yeonsu,Semi-Agriculture,2009-07-01,
Yeonsu,Semi-Agriculture,2009-08-01,
Yeonsu,Semi-Agriculture,2009-09-01,
Yeonsu,Semi-Agriculture,2009-10-01,
Yeonsu,Semi-Agriculture,2009-11-01,
Yeonsu,Semi-Agriculture,2009-12-01,
Yeonsu,Semi-Agriculture,2010-01-01,
Yeonsu,Semi-Agriculture,2010-02-01,
Yeonsu,Semi-Agriculture,2010-03-01,
Yeonsu,Semi-Agriculture,2010-04-01,
Yeonsu,Semi-Agriculture,2010-05-01,
Yeonsu,Semi-Agriculture,2010-06-01,
Yeonsu,Semi-Agriculture,2010-07-01,
Yeonsu,Semi-Agriculture,2010-08-01,
Yeonsu,Semi-Agriculture,2010-09-01,
Yeonsu,Semi-Agriculture,2010-10-01,
Yeonsu,Semi-Agriculture,2010-11-01,
Yeonsu,Semi-Agriculture,2010-12-01,
Yeonsu,Semi-Agriculture,2011-01-01,
Yeonsu,Semi-Agriculture,2011-02-01,
Yeonsu,Semi-Agriculture,2011-03-01,
Yeonsu,Semi-Agriculture,2011-04-01,
Yeonsu,Semi-Agriculture,2011-05-01,
Yeonsu,Semi-Agriculture,2011-06-01,
Yeonsu,Semi-Agriculture,2011-07-01,
Yeonsu,Semi-Agriculture,2011-08-01,
Yeonsu,Semi-Agriculture,2011-09-01,
Yeonsu,Semi-Agriculture,2011-10-01,
Yeonsu,Semi-Agriculture,2011-11-01,
Yeonsu,Semi-Agriculture,2011-12-01,
Yeonsu,Semi-Agriculture,2012-01-01,
Yeonsu,Semi-Agriculture,2012-02-01,
Yeonsu,Semi-Agriculture,2012-03-01,
Yeonsu,Semi-Agriculture,2012-04-01,
Yeonsu,Semi-Agriculture,2012-05-01,
Yeonsu,Semi-Agriculture,2012-06-01,
Yeonsu,Semi-Agriculture,2012-07-01,
Yeonsu,Semi-Agriculture,2012-08-01,
Yeonsu,Semi-Agriculture,2012-09-01,
Yeonsu,Semi-Agriculture,2012-10-01,
Yeonsu,Semi-Agriculture,2012-11-01,
Yeonsu,Semi-Agriculture,2012-12-01,
Yeonsu,Semi-Agriculture,2013-01-01,
Yeonsu,Semi-Agriculture,2013-02-01,
Yeonsu,Semi-Agriculture,2013-03-01,
Yeonsu,Semi-Agriculture,2013-04-01,
Yeonsu,Semi-Agriculture,2013-05-01,
Yeonsu,Semi-Agriculture,2013-06-01,
Yeonsu,Semi-Agriculture,2013-07-01,
Yeonsu,Semi-Agriculture,2013-08-01,
Yeonsu,Semi-Agriculture,2013-09-01,
Yeonsu,Semi-Agriculture,2013-10-01,
Yeonsu,Semi-Agriculture,2013-11-01,
Yeonsu,Semi-Agriculture,2013-12-01,
Yeonsu,Semi-Agriculture,2014-01-01,
Yeonsu,Semi-Agriculture,2014-02-01,
Yeonsu,Semi-Agriculture,2014-03-01,
Yeonsu,Semi-Agriculture,2014-04-01,
Yeonsu,Semi-Agriculture,2014-05-01,
Yeonsu,Semi-Agriculture,2014-06-01,
Yeonsu,Semi-Agriculture,2014-07-01,
Yeonsu,Semi-Agriculture,2014-08-01,
Yeonsu,Semi-Agriculture,2014-09-01,
Yeonsu,Semi-Agriculture,2014-10-01,
Yeonsu,Semi-Agriculture,2014-11-01,
Yeonsu,Semi-Agriculture,2014-12-01,
Yeonsu,Semi-Agriculture,2015-01-01,
Yeonsu,Semi-Agriculture,2015-02-01,
Yeonsu,Semi-Agriculture,2015-03-01,
Yeonsu,Semi-Agriculture,2015-04-01,
Yeonsu,Semi-Agriculture,2015-05-01,
Yeonsu,Semi-Agriculture,2015-06-01,
Namdong,Dwelling,2005-01-01,0.177
Namdong,Dwelling,2005-02-01,0.119
Namdong,Dwelling,2005-03-01,0.394
Namdong,Dwelling,2005-04-01,0.506
Namdong,Dwelling,2005-05-01,0.484
Namdong,Dwelling,2005-06-01,0.319
Namdong,Dwelling,2005-07-01,0.361
Namdong,Dwelling,2005-08-01,0.25
Namdong,Dwelling,2005-09-01,0.294
Namdong,Dwelling,2005-10-01,0.189
Namdong,Dwelling,2005-11-01,0.284
Namdong,Dwelling,2005-12-01,0.7
Namdong,Dwelling,2006-01-01,0.269
Namdong,Dwelling,2006-02-01,0.226
Namdong,Dwelling,2006-03-01,0.307
Namdong,Dwelling,2006-04-01,0.302
Namdong,Dwelling,2006-05-01,0.299
Namdong,Dwelling,2006-06-01,0.218
Namdong,Dwelling,2006-07-01,0.18
Namdong,Dwelling,2006-08-01,0.18
Namdong,Dwelling,2006-09-01,0.174
Namdong,Dwelling,2006-10-01,0.218
Namdong,Dwelling,2006-11-01,0.36
Namdong,Dwelling,2006-12-01,0.486
Namdong,Dwelling,2007-01-01,0.283
Namdong,Dwelling,2007-02-01,0.306
Namdong,Dwelling,2007-03-01,0.324
Namdong,Dwelling,2007-04-01,0.282
Namdong,Dwelling,2007-05-01,0.301
Namdong,Dwelling,2007-06-01,0.258
Namdong,Dwelling,2007-07-01,0.264
Namdong,Dwelling,2007-08-01,0.213
Namdong,Dwelling,2007-09-01,0.214
Namdong,Dwelling,2007-10-01,0.182
Namdong,Dwelling,2007-11-01,0.255
Namdong,Dwelling,2007-12-01,0.279
Namdong,Dwelling,2008-01-01,0.234
Namdong,Dwelling,2008-02-01,0.268
Namdong,Dwelling,2008-03-01,0.175
Namdong,Dwelling,2008-04-01,0.259
Namdong,Dwelling,2008-05-01,0.239
Namdong,Dwelling,2008-06-01,0.288
Namdong,Dwelling,2008-07-01,0.342
Namdong,Dwelling,2008-08-01,0.351
Namdong,Dwelling,2008-09-01,0.347
Namdong,Dwelling,2008-10-01,0.331
Namdong,Dwelling,2008-11-01,-0.189
Namdong,Dwelling,2008-12-01,-3.0
Namdong,Dwelling,2009-01-01,-0.719
Namdong,Dwelling,2009-02-01,-0.383
Namdong,Dwelling,2009-03-01,-0.022
Namdong,Dwelling,2009-04-01,-0.021
Namdong,Dwelling,2009-05-01,0.046
Namdong,Dwelling,2009-06-01,0.142
Namdong,Dwelling,2009-07-01,0.231
Namdong,Dwelling,2009-08-01,0.265
Namdong,Dwelling,2009-09-01,0.217
Namdong,Dwelling,2009-10-01,0.361
Namdong,Dwelling,2009-11-01,0.763
Namdong,Dwelling,2009-12-01,0.532
Namdong,Dwelling,2010-01-01,0.432
Namdong,Dwelling,2010-02-01,0.331
Namdong,Dwelling,2010-03-01,0.28
Namdong,Dwelling,2010-04-01,0.123
Namdong,Dwelling,2010-05-01,0.121
Namdong,Dwelling,2010-06-01,0.01
Namdong,Dwelling,2010-07-01,-0.035
Namdong,Dwelling,2010-08-01,-0.038
Namdong,Dwelling,2010-09-01,-0.05
Namdong,Dwelling,2010-10-01,-0.07
Namdong,Dwelling,2010-11-01,-0.084
Namdong,Dwelling,2010-12-01,0.036
Namdong,Dwelling,2011-01-01,0.035
Namdong,Dwelling,2011-02-01,0.038
Namdong,Dwelling,2011-03-01,0.033
Namdong,Dwelling,2011-04-01,0.044
Namdong,Dwelling,2011-05-01,0.041
Namdong,Dwelling,2011-06-01,0.049
Namdong,Dwelling,2011-07-01,0.06
Namdong,Dwelling,2011-08-01,0.052
Namdong,Dwelling,2011-09-01,0.041
Namdong,Dwelling,2011-10-01,0.065
Namdong,Dwelling,2011-11-01,0.055
Namdong,Dwelling,2011-12-01,0.052
Namdong,Dwelling,2012-01-01,0.041
Namdong,Dwelling,2012-02-01,0.068
Namdong,Dwelling,2012-03-01,0.149
Namdong,Dwelling,2012-04-01,0.057
Namdong,Dwelling,2012-05-01,0.033
Namdong,Dwelling,2012-06-01,0.125
Namdong,Dwelling,2012-07-01,0.055
Namdong,Dwelling,2012-08-01,-0.074
Namdong,Dwelling,2012-09-01,-0.048
Namdong,Dwelling,2012-10-01,0.123
Namdong,Dwelling,2012-11-01,-0.036
Namdong,Dwelling,2012-12-01,0.096
Namdong,Dwelling,2013-01-01,-0.062
Namdong,Dwelling,2013-02-01,0.03
Namdong,Dwelling,2013-03-01,0.155
Namdong,Dwelling,2013-04-01,0.276
Namdong,Dwelling,2013-05-01,0.302
Namdong,Dwelling,2013-06-01,0.019
Namdong,Dwelling,2013-07-01,-0.112
Namdong,Dwelling,2013-08-01,0.113
Namdong,Dwelling,2013-09-01,0.021
Namdong,Dwelling,2013-10-01,0.092
Namdong,Dwelling,2013-11-01,0.284
Namdong,Dwelling,2013-12-01,0.005
Namdong,Dwelling,2014-01-01,-0.06
Namdong,Dwelling,2014-02-01,0.326
Namdong,Dwelling,2014-03-01,0.291
Namdong,Dwelling,2014-04-01,0.04
Namdong,Dwelling,2014-05-01,-0.31
Namdong,Dwelling,2014-06-01,0.291
Namdong,Dwelling,2014-07-01,0.046
Namdong,Dwelling,2014-08-01,0.162
Namdong,Dwelling,2014-09-01,0.254
Namdong,Dwelling,2014-10-01,0.138
Namdong,Dwelling,2014-11-01,0.037
Namdong,Dwelling,2014-12-01,0.166
Namdong,Dwelling,2015-01-01,0.207
Namdong,Dwelling,2015-02-01,-0.012
Namdong,Dwelling,2015-03-01,-0.095
Namdong,Dwelling,2015-04-01,0.098
Namdong,Dwelling,2015-05-01,0.026
Namdong,Dwelling,2015-06-01,0.149
Namdong,Dwelling,2015-07-01,0.067
Namdong,Dwelling,2015-08-01,0.107
Namdong,Dwelling,2015-09-01,-0.093
Namdong,Dwelling,2015-10-01,-0.025
Namdong,Dwelling,2015-11-01,0.209
Namdong,Dwelling,2015-12-01,0.085
Namdong,Dwelling,2016-01-01,-0.209
Namdong,Dwelling,2016-02-01,-0.167
Namdong,Dwelling,2016-03-01,-0.009
Namdong,Dwelling,2016-04-01,0.0
Namdong,Dwelling,2016-05-01,0.005
Namdong,Dwelling,2016-06-01,0.191
Namdong,Dwelling,2016-07-01,0.371
Namdong,Dwelling,2016-08-01,0.219
Namdong,Dwelling,2016-09-01,0.129
Namdong,Dwelling,2016-10-01,0.555
Namdong,Dwelling,2016-11-01,0.192
Namdong,Dwelling,2016-12-01,0.176
Namdong,Dwelling,2017-01-01,0.157
Namdong,Dwelling,2017-02-01,0.269
Namdong,Dwelling,2017-03-01,0.236
Namdong,Dwelling,2017-04-01,0.362
Namdong,Dwelling,2017-05-01,0.33
Namdong,Dwelling,2017-06-01,0.338
Namdong,Dwelling,2017-07-01,0.444
Namdong,Dwelling,2017-08-01,0.381
Namdong,Dwelling,2017-09-01,0.331
Namdong,Dwelling,2017-10-01,0.13
Namdong,Dwelling,2017-11-01,0.197
Namdong,Dwelling,2017-12-01,0.278
Namdong,Dwelling,2018-01-01,0.222
Namdong,Dwelling,2018-02-01,0.218
Namdong,Dwelling,2018-03-01,0.253
Namdong,Dwelling,2018-04-01,0.17
Namdong,Dwelling,2018-05-01,0.344
Namdong,Dwelling,2018-06-01,0.236
Namdong,Dwelling,2018-07-01,0.327
Namdong,Dwelling,2018-08-01,0.43
Namdong,Dwelling,2018-09-01,0.461
Namdong,Dwelling,2018-10-01,0.476
Namdong,Dwelling,2018-11-01,0.517
Namdong,Dwelling,2018-12-01,0.498
Namdong,Dwelling,2019-01-01,0.519
Namdong,Dwelling,2019-02-01,0.38
Namdong,Dwelling,2019-03-01,0.359
Namdong,Dwelling,2019-04-01,0.363
Namdong,Dwelling,2019-05-01,0.365
Namdong,Dwelling,2019-06-01,0.329
Namdong,Dwelling,2019-07-01,0.37
Namdong,Dwelling,2019-08-01,0.372
Namdong,Dwelling,2019-09-01,0.413
Namdong,Dwelling,2019-10-01,0.452
Namdong,Dwelling,2019-11-01,0.403
Namdong,Dwelling,2019-12-01,0.498
Namdong,Dwelling,2020-01-01,0.481
Namdong,Dwelling,2020-02-01,0.493
Namdong,Dwelling,2020-03-01,0.351
Namdong,Dwelling,2020-04-01,0.375
Namdong,Dwelling,2020-05-01,0.444
Namdong,Dwelling,2020-06-01,0.563
Namdong,Dwelling,2020-07-01,0.448
Namdong,Dwelling,2020-08-01,0.457
Namdong,Dwelling,2020-09-01,0.468
Namdong,Dwelling,2020-10-01,0.466
Namdong,Dwelling,2020-11-01,0.251
Namdong,Dwelling,2020-12-01,0.362
Namdong,Dwelling,2021-01-01,0.446
Namdong,Dwelling,2021-02-01,0.242
Namdong,Dwelling,2021-03-01,0.412
Namdong,Dwelling,2021-04-01,0.403
Namdong,Dwelling,2021-05-01,0.304
Namdong,Dwelling,2021-06-01,0.258
Namdong,Dwelling,2021-07-01,0.29
Namdong,Dwelling,2021-08-01,0.389
Namdong,Dwelling,2021-09-01,0.411
Namdong,Dwelling,2021-10-01,0.403
Namdong,Dwelling,2021-11-01,0.352
Namdong,Dwelling,2021-12-01,0.329
Namdong,Dwelling,2022-01-01,0.328
Namdong,Dwelling,2022-02-01,0.283
Namdong,Dwelling,2022-03-01,0.288
Namdong,Dwelling,2022-04-01,0.307
Namdong,Dwelling,2022-05-01,0.276
Namdong,Dwelling,2022-06-01,0.291
Namdong,Dwelling,2022-07-01,0.254
Namdong,Dwelling,2022-08-01,0.216
Namdong,Dwelling,2022-09-01,0.136
Namdong,Dwelling,2022-10-01,-0.035
Namdong,Dwelling,2022-11-01,-0.138
